Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,45-54 years,84,1422,114,42,12,167,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,50-64 years,353,4227,393,161,20,605,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,55-64 years,301,3383,317,134,14,498,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,65-74 years,573,5461,556,281,11,857,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,75-84 years,726,7023,662,330,17,1075,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Female,85 years and over,895,9267,749,337,13,1320,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Carolina,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,All Sexes,All Ages,1778,10451,1300,751,35,2359,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,All Ages,949,5594,759,442,21,1284,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,Under 1 year,0,33,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,0-17 years,0,66,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,5-14 years,0,12,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,15-24 years,,78,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,18-29 years,,121,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,25-34 years,,136,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,30-49 years,28,403,29,16,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,35-44 years,,200,,,,15,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,45-54 years,28,290,30,16,0,42,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,50-64 years,115,916,117,65,,170,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,55-64 years,98,748,100,55,,146,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,65-74 years,187,1169,169,101,,259,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,75-84 years,281,1375,217,123,,379,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Male,85 years and over,336,1544,224,135,,430,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,All Ages,829,4857,541,309,14,1075,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,Under 1 year,0,41,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,0-17 years,0,59,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,1-4 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,5-14 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,15-24 years,,27,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,18-29 years,,40,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,25-34 years,,47,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,30-49 years,25,209,17,,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,35-44 years,,102,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,45-54 years,32,175,23,11,0,44,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,50-64 years,71,573,79,41,,111,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,55-64 years,56,477,65,36,,87,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,65-74 years,153,798,130,90,,197,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,75-84 years,180,1045,128,76,,234,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Female,85 years and over,399,2133,183,93,,493,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,South Dakota,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,All Sexes,All Ages,9401,93626,10259,4819,242,15073,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,All Ages,5126,49358,5664,2777,123,8129,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,Under 1 year,,334,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,0-17 years,,622,13,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,1-4 years,,61,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,5-14 years,0,108,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,15-24 years,,816,13,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,18-29 years,12,1446,29,,0,37,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,25-34 years,32,1625,41,12,,64,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,30-49 years,202,4734,214,93,11,334,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,35-44 years,91,2236,99,43,,153,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,45-54 years,256,3826,293,129,10,429,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,50-64 years,840,10442,1022,468,37,1428,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,55-64 years,673,8238,821,381,29,1140,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,65-74 years,1357,11570,1505,766,38,2133,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,75-84 years,1643,12100,1742,895,20,2509,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Male,85 years and over,1068,8444,1139,550,13,1668,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,All Ages,4275,44268,4595,2042,119,6944,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,Under 1 year,0,224,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,0-17 years,,378,10,0,,18,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,1-4 years,,47,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,5-14 years,,54,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,15-24 years,10,319,12,,,20,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,18-29 years,15,584,17,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,25-34 years,15,755,21,,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,30-49 years,135,2701,188,76,19,266,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,35-44 years,57,1281,84,31,,119,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,45-54 years,169,2441,228,99,12,310,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,50-64 years,571,6948,749,336,21,1004,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,55-64 years,471,5490,611,279,16,818,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,65-74 years,885,8644,1042,438,25,1513,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,75-84 years,1253,11041,1308,600,30,1990,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Female,85 years and over,1411,13972,1281,588,19,2123,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,All Ages,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,Under 1 year,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,0-17 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Tennessee,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Texas,All Sexes,All Ages,37273,265155,34101,20128,580,51790,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,All Ages,21492,142410,19411,11818,292,29357,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,Under 1 year,,1117,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,0-17 years,19,2120,31,,,54,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,1-4 years,,225,10,0,,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,5-14 years,,357,12,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,15-24 years,42,2590,57,13,0,86,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,18-29 years,123,4181,133,49,,210,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,25-34 years,246,4278,210,118,,346,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Texas,Male,30-49 years,1559,12793,1170,758,29,1999,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,35-44 years,652,5895,517,316,10,863,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,45-54 years,1803,11187,1373,936,30,2269,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,50-64 years,4759,30181,4012,2559,83,6291,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,55-64 years,3703,23626,3161,1983,67,4944,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,65-74 years,5602,32796,5179,3266,65,7574,
02/03/2021,01/01/2020,01/30/2021,Texas,Male,75-84 years,5639,33615,5298,3201,71,7799,
